cluster_id,timeslice,cpu_cap,mem_cap,vf_cap,cpu_load,mem_load,vf_load
0,0,50,134357,0,13,27648,0
0,1,50,134357,0,10,20275,0
0,2,50,134357,0,50,105061,0
0,3,50,134357,0,44,107519,0
0,4,50,134357,0,15,31948,0
0,5,50,134357,0,1,15360,0
0,6,50,134357,0,9,19660,0
0,7,50,134357,0,7,14131,0
0,8,50,134357,0,7,18432,0
0,9,50,134357,0,0,0,0
0,10,50,134357,0,24,62667,0
0,11,50,134357,0,8,14131,0
0,12,50,134357,0,4,9216,0
0,13,50,134357,0,0,0,0
0,14,50,134357,0,8,17203,0
0,15,50,134357,0,0,0,0
0,16,50,134357,0,14,30720,0
0,17,50,134357,0,14,30720,0
0,18,50,134357,0,0,0,0
0,19,50,134357,0,0,0,0
0,20,50,134357,0,0,0,0
0,21,50,134357,0,0,0,0
0,22,50,134357,0,0,0,0
0,23,50,134357,0,0,0,0
0,24,50,134357,0,0,0,0
0,25,50,134357,0,0,0,0
0,26,50,134357,0,0,0,0
0,27,50,134357,0,0,0,0
0,28,50,134357,0,0,0,0
0,29,50,134357,0,0,0,0
0,30,50,134357,0,0,0,0
0,31,50,134357,0,0,0,0
0,32,50,134357,0,0,0,0
0,33,50,134357,0,0,0,0
0,34,50,134357,0,0,0,0
0,35,50,134357,0,0,0,0
0,36,50,134357,0,0,0,0
0,37,50,134357,0,0,0,0
1,0,84,270231,0,0,0,0
1,1,84,270231,0,0,0,0
1,2,84,270231,0,0,0,0
1,3,84,270231,0,1,2457,0
1,4,84,270231,0,0,0,0
1,5,84,270231,0,0,0,0
1,6,84,270231,0,0,0,0
1,7,84,270231,0,0,0,0
1,8,84,270231,0,0,0,0
1,9,84,270231,0,0,0,0
1,10,84,270231,0,0,0,0
1,11,84,270231,0,0,0,0
1,12,84,270231,0,0,0,0
1,13,84,270231,0,0,0,0
1,14,84,270231,0,0,0,0
1,15,84,270231,0,0,0,0
1,16,84,270231,0,0,0,0
1,17,84,270231,0,0,0,0
1,18,84,270231,0,0,0,0
1,19,84,270231,0,0,0,0
1,20,84,270231,0,0,0,0
1,21,84,270231,0,0,0,0
1,22,84,270231,0,0,0,0
1,23,84,270231,0,0,0,0
1,24,84,270231,0,0,0,0
1,25,84,270231,0,0,0,0
1,26,84,270231,0,0,0,0
1,27,84,270231,0,22,132710,0
1,28,84,270231,0,0,0,0
1,29,84,270231,0,0,0,0
1,30,84,270231,0,0,0,0
1,31,84,270231,0,0,0,0
1,32,84,270231,0,0,0,0
1,33,84,270231,0,0,0,0
1,34,84,270231,0,0,0,0
1,35,84,270231,0,0,0,0
1,36,84,270231,0,0,0,0
1,37,84,270231,0,0,0,0
2,0,204,565689,180,0,0,0
2,1,204,565689,180,0,0,0
2,2,204,565689,180,14,28876,0
2,3,204,565689,180,0,0,0
2,4,204,565689,180,1,3072,0
2,5,204,565689,180,2,2917,0
2,6,204,565689,180,1,2457,0
2,7,204,565689,180,0,0,0
2,8,204,565689,180,1,2457,0
2,9,204,565689,180,0,0,0
2,10,204,565689,180,0,0,0
2,11,204,565689,180,0,0,0
2,12,204,565689,180,0,0,0
2,13,204,565689,180,0,0,0
2,14,204,565689,180,0,0,0
2,15,204,565689,180,1,2457,0
2,16,204,565689,180,0,0,0
2,17,204,565689,180,0,0,0
2,18,204,565689,180,0,0,0
2,19,204,565689,180,0,0,0
2,20,204,565689,180,0,0,0
2,21,204,565689,180,0,0,0
2,22,204,565689,180,0,0,0
2,23,204,565689,180,0,0,0
2,24,204,565689,180,1,460,0
2,25,204,565689,180,1,460,0
2,26,204,565689,180,0,0,0
2,27,204,565689,180,0,0,0
2,28,204,565689,180,3,6758,0
2,29,204,565689,180,0,0,0
2,30,204,565689,180,0,0,0
2,31,204,565689,180,0,0,0
2,32,204,565689,180,0,0,0
2,33,204,565689,180,0,0,0
2,34,204,565689,180,10,22118,6
2,35,204,565689,180,10,22118,6
2,36,204,565689,180,10,22118,6
2,37,204,565689,180,10,22118,6
